1  1  -0.21293577044210574179-6.419165537945818621*I
1  2  -0.24816275549756262184-5.9863448844755590113*I
1  3  -0.2841339709279072903-5.5494131397910828195*I
1  4  -0.32021188913847789984-5.1100830293117123194*I
1  5  -0.35628406156748754428-4.6689426478650172666*I
1  6  -0.39231129815507245065-4.2263611403228144086*I
1  7  -0.42827902175814945348-3.7826184176160190832*I
1  8  -0.46418307923005385434-3.3379485588507778714*I
1  9  -0.5000251262910416668-2.8925580990429038157*I
1  10  -0.53580989317149773087-2.4466360757258047236*I
1  11  -0.57154350434184984553-2.0003602862993723457*I
1  12  -0.6072336615049850652-1.5539006549381307361*I
1  13  -0.6428883887714470134-1.1074229587894511561*I
1  14  -0.67851604299579886757-0.6610904808541040687*I
1  15  -0.71412496602392904366-0.21506640818883085581*I
1  16  -0.74972312546648425233+0.23048378503568164947*I
1  17  -0.7853181192732123288+0.67539072076449167874*I
1  18  -0.8209159074494188589+1.1194774543111855302*I
1  19  -0.8565209489415480718+1.562556201780063299*I
1  20  -0.89213447409879302846+2.0044222909441148234*I
1  21  -0.9277516458334039818+2.4448445032494559093*I
1  22  -0.96335675206164855827+2.883547517914604832*I
1  23  -0.998908538210140294+3.3201704381818320031*I
1  24  -1.0342903603512630321+3.7541433162115178783*I
1  25  -1.0688532371920940147+4.183829552499191666*I
2  1  0.4134728839250725525-11.002421671514567338*I
2  2  0.3527217051066783781-10.561804286017620537*I
2  3  0.2901122492613207161-10.1120598186889987*I
2  4  0.22739238302273461373-9.6576608203239962735*I
2  5  0.16489461739400916988-9.2000448966803099445*I
2  6  0.10275149605364852617-8.740067878505611041*I
2  7  0.041028449692686232596-8.278353369943481294*I
2  8  -0.020238979207491943874-7.8154058340660362172*I
2  9  -0.08103099897385856501-7.3516593957220431974*I
2  10  -0.14133666944475585089-6.8875041739062358983*I
2  11  -0.20115065414091469557-6.423300983079210201*I
2  12  -0.26047091859691843461-5.959391456917186008*I
2  13  -0.3192975470550704867-5.496105087366605609*I
2  14  -0.37763187367550653654-5.033764849787725982*I
2  15  -0.4354756665486859178-4.572692092700696542*I
2  16  -0.49283026363150764799-4.1132111726745586673*I
2  17  -0.5496958567127730491-3.6556545748912791822*I
2  18  -0.60607044014765827747-3.20036887940938638*I
2  19  -0.6619478665825227732-2.7477231017234369653*I
2  20  -0.71731525967077421757-2.2981200109619806284*I
2  21  -0.7721472347623493871-1.8520163472202102806*I
2  22  -0.82639460951239611223-1.4099588943461220407*I
2  23  -0.8799544115908545853-0.9726666146270185506*I
2  24  -0.9325647226522793794-0.54127949498501069884*I
2  25  -0.98286488728593467004-0.1190677109429503505*I
3  1  1.1842590168518098784-14.62725729462697528*I
3  2  1.0755151555750347342-14.170484661394120233*I
3  3  0.96381801973539324836-13.6982098309656803595*I
3  4  0.8527301652793415806-13.219236102120806261*I
3  5  0.74295177126461081716-12.736249836154773266*I
3  6  0.6347766687791737824-12.250782316254491399*I
3  7  0.52836159041468082906-11.763909178526430948*I
3  8  0.42380123894232249934-11.276474482357220123*I
3  9  0.3211579271074900236-10.789187420999536226*I
3  10  0.2204747272256143588-10.302672143497665063*I
3  11  0.12178279655837409272-9.817496761525187465*I
3  12  0.025105699099823176056-9.334191891138069224*I
3  13  -0.06953811311218494616-8.85326344551071153*I
3  14  -0.1621333794916042548-8.375202826009088479*I
3  15  -0.2526665629958289938-7.9004948269172054374*I
3  16  -0.3411244715464764616-7.4296255229614577703*I
3  17  -0.4274928778051165956-6.9630898867140351848*I
3  18  -0.5117547584606520128-6.5014008280369202006*I
3  19  -0.59388762486788852204-6.045100840401437725*I
3  20  -0.6738591347568511716-5.5947782094984503574*I
3  21  -0.7516194025722729903-5.151093898850285936*I
3  22  -0.82708391582775775316-4.714829607562457603*I
3  23  -0.90009141764091190295-4.286994856232398583*I
3  24  -0.97025578627560408226-3.8691452842523192518*I
3  25  -1.0356765103247226173-3.4655315995933866388*I
4  1  2.0191856774313793538-17.507976802077535402*I
4  2  1.8507452636054333947-17.027907385092927712*I
4  3  1.6791902207880329014-16.527165709145451966*I
4  4  1.5099765059109206437-16.01899762599555547*I
4  5  1.3441902525063416872-15.507311354803996644*I
4  6  1.1822960048897000439-14.994269234984397127*I
4  7  1.0245480691335856058-14.481350602651400205*I
4  8  0.87110519224512371784-13.969690242289428213*I
4  9  0.72207579958768610334-13.4602232524310272375*I
4  10  0.5775382071349487304-12.953759139472831495*I
4  11  0.43755184984862685956-12.451024091953373418*I
4  12  0.30216363720902209464-11.952688023149897493*I
4  13  0.17141219479242144774-11.459382854932576569*I
4  14  0.0453301684557000733-10.97171590522602159*I
4  15  -0.076053202195445890964-10.490281128252943963*I
4  16  -0.1927104907415889121-10.0156682583863556385*I
4  17  -0.30461430364365709808-9.548472631262952268*I
4  18  -0.41173499387448943341-9.089304836320125488*I
