1  1  0.33948226551532572856+10.924605690450858931*I
1  2  0.34471159984970752797+10.700725859859196882*I
1  3  0.35065368568786963057+10.473819429413475581*I
1  4  0.3568525800765853458+10.245090924494552396*I
1  5  0.36322604919706947063+10.0149340424138870356*I
1  6  0.3697439052032862738+9.7835870647355335245*I
1  7  0.37639341631601127845+9.55122580068613266*I
1  8  0.38316937394579621165+9.317994389837080106*I
1  9  0.39007079884624977598+9.084018061505841744*I
1  10  0.39709902372653772432+8.8494101112341190815*I
1  11  0.4042565369566014364+8.61427613440010241*I
1  12  0.4115470412012190254+8.378716282090238994*I
1  13  0.41897468304850269105+8.142827608273344845*I
1  14  0.4265439991032228732+7.906705132197362743*I
1  15  0.43425972588487541523+7.6704432824121895414*I
1  16  0.4421265894621298276+7.4341372204740000748*I
1  17  0.45014932614316149458+7.1978836806856311427*I
1  18  0.458332024206351893+6.9617829161152907937*I
1  19  0.4666782006558770868+6.7259402804684450083*I
1  20  0.4751899951641366736+6.49046913600885137*I
1  21  0.48386681375001671174+6.2554953075294693287*I
1  22  0.49270311618776839105+6.02116510426199222*I
1  23  0.50168149427966094296+5.7876637240433025187*I
1  24  0.51074980527183333327+5.5552691041893241617*I
1  25  0.5196133151383543146+5.324718438583822764*I
2  1  0.3418225434223341965+15.122728416827752559*I
2  2  0.3237794379584837608+14.966237227934218802*I
2  3  0.30866112210975239202+14.801158507664410308*I
2  4  0.2950931643982148028+14.630941873618301183*I
2  5  0.2828105475000231115+14.456617034999142384*I
2  6  0.27170413033273541097+14.278760204127960452*I
2  7  0.26171718865670399854+14.097770208021591257*I
2  8  0.25281670486937255055+13.913956404679737618*I
2  9  0.2449822636427290266+13.7275760593279113*I
2  10  0.23820089873576228807+13.538853842920316881*I
2  11  0.2324645097512695151+13.347992684500252379*I
2  12  0.22776813996629824939+13.1551807283548800875*I
2  13  0.22410918459656441204+12.960596042911184243*I
2  14  0.22148668623628913503+12.7644100322417185355*I
2  15  0.21990094112038181783+12.566790249982784932*I
2  16  0.21935302307266638084+12.367902594960593534*I
2  17  0.2198445114040802694+12.167913530810798592*I
2  18  0.22137715577937971456+11.966992235732398661*I
2  19  0.2239522442163173833+11.765313323777516854*I
2  20  0.2275700460863247007+11.563059658525459148*I
2  21  0.23222814378154609747+11.360427311937873178*I
2  22  0.23791882328423485303+11.157632739651035144*I
2  23  0.24462175767375014842+10.954927309167572969*I
2  24  0.25228016070032012366+10.752635176473522575*I
2  25  0.26060584785550216583+10.551368802066124286*I
3  1  0.83036608298127976847+18.153762285304633177*I
3  2  0.75930456956399711637+18.113852341005484112*I
