1  1  -4.4171271190107944072+2.8812670867316442372*I
1  2  -4.0635355761675696663+2.6685676190200607679*I
1  3  -3.7330492164382237863+2.4974240139756973737*I
1  4  -3.4256290446795889591+2.3654081894852686226*I
1  5  -3.1413145558918532602+2.2706179666361487914*I
1  6  -2.880169973665610092+2.2114458421215426494*I
1  7  -2.6422689002131115514+2.1864833168123794984*I
1  8  -2.427688111876492361+2.194468688503901734*I
1  9  -2.236504661503972151+2.2342545173631269413*I
1  10  -2.0687944262239947309+2.3047856187825448199*I
1  11  -1.9246313624975631113+2.405083312412126576*I
1  12  -1.8040871336083829779+2.5342336707346889693*I
1  13  -1.7072309430194755373+2.6913784669355014614*I
1  14  -1.6341294849999894659+2.8757080226716930998*I
1  15  -1.584846963011334183+3.0864554387273264039*I
1  16  -1.5594451471103990078+3.322891860334804698*I
1  17  -1.5579834532232020798+3.5843225345937803285*I
1  18  -1.5805190338676656084+3.8700834862327145188*I
1  19  -1.6271068739029772635+4.179538684223077697*I
1  20  -1.6977998873394926501+4.512077603761681881*I
1  21  -1.7926490127908737059+4.867113110806078364*I
1  22  -1.9117033060859400262+5.2440796127462795838*I
1  23  -2.0550100292281640313+5.642431430896180191*I
1  24  -2.2226147352294314576+6.0616413595527176422*I
1  25  -2.4145613486940149973+6.5011993832335103352*I
2  1  -8.849183593813394007+5.5767489026787053883*I
2  2  -8.13422114364437544+5.14993979668831152*I
2  3  -7.4547695197765079978+4.779714437806802983*I
2  4  -6.8105331590011071083+4.461956634158984565*I
2  5  -6.2013999931909097865+4.1935186189812169617*I
2  6  -5.627325180092421632+3.971785319082343624*I
2  7  -5.0882961629889833857+3.7944962552570059434*I
2  8  -4.5843176745270648106+3.659649336350803043*I
2  9  -4.1154041762211551357+3.5654414460937922933*I
2  10  -3.681575664317641873+3.5102285854224641699*I
2  11  -3.2828551927927131396+3.4924975625458583263*I
2  12  -2.9192673468427271877+3.5108450213331208881*I
2  13  -2.5908372747749698858+3.5639613942644328113*I
2  14  -2.2975900630488188133+3.6506183027976843126*I
2  15  -2.039550329650044462+3.769658454090811712*I
2  16  -1.8167419602072048439+3.9199873962172448526*I
2  17  -1.6291879394224988953+4.1005666894251465064*I
2  18  -1.4769102471877622683+4.3104081777629693214*I
2  19  -1.3599297991177220415+4.5485691303563409553*I
2  20  -1.278266417818040679+4.8141480801888492463*I
2  21  -1.2319388254939283825+5.1062812295919664087*I
2  22  -1.2209646513570856694+5.424139321477787227*I
2  23  -1.2453604492240987326+5.7669248972633109585*I
2  24  -1.3051417220293526232+6.1338698788082228587*I
2  25  -1.4003229509054586272+6.524233424103888878*I
3  1  -15.8209147264305406535+9.729882949380660529*I
3  2  -14.537290985159621901+8.962608387422706259*I
3  3  -13.308535906552531317+8.260477366927816183*I
3  4  -12.133982921198592368+7.618996962830018943*I
3  5  -11.013252594310462502+7.034784451282850437*I
3  6  -9.946083642766506784+6.5050607244833622174*I
3  7  -8.932278966192593308+6.0274447434567010513*I
3  8  -7.9716810991713304008+5.599843227918167599*I
3  9  -7.0641590513230362626+5.2203829369670829196*I
3  10  -6.2096005015806449673+4.887365487515169689*I
3  11  -5.407906833447478559+4.599235425761937016*I
3  12  -4.6589898100513200416+4.3545566870249519586*I
3  13  -3.9627692567440651892+4.1519946633130806754*I
3  14  -3.319171393565258543+3.9903021822562200805*I
3  15  -2.7281276035002548956+3.8683083084559950922*I
3  16  -2.1895735024751059956+3.7849092390442477557*I
3  17  -1.7034482239393640458+3.739060789759996012*I
3  18  -1.269693859578170485+3.7297721131547871046*I
3  19  -0.88825501587552796744+3.7561003876887310857*I
3  20  -0.55907845812838565555+3.8171462833022099092*I
3  21  -0.28211282147781908286+3.9120500561152396443*I
3  22  -0.057308373991256147983+4.039988158788708087*I
3  23  0.115383179339873526235+4.200170277920130456*I
3  24  0.23600886009142835677+4.391836728364409685*I
3  25  0.30461455380896779402+4.61425614838727221*I
4  1  -23.610238908336790864+14.304311269246862028*I
4  2  -21.693765037961546597+13.157188552800577575*I
4  3  -19.85807726770855351+12.078856881115087539*I
4  4  -18.102219769163750194+11.066182749071760542*I
4  5  -16.425566118594018097+10.116818710718676329*I
4  6  -14.827640168181050137+9.2288446256068112665*I
4  7  -13.308054474061547684+8.400621639966288907*I
4  8  -11.866480609355389886+7.630713799762725702*I
4  9  -10.502632388644647982+6.9178399570827456616*I
4  10  -9.21625541347358743+6.260841714233214163*I
4  11  -8.007120101144031807+5.6586607976767322715*I
4  12  -6.8750167980175811034+5.1103223979111123618*I
4  13  -5.8197522191325884596+4.6149224951549359134*I
4  14  -4.8411467728919084313+4.1716179629833936736*I
4  15  -3.939032499372568942+3.7796186748244873749*I
4  16  -3.1132514476291000645+3.4381810952168494618*I
4  17  -2.3636543754270316461+3.1466029976638949174*I
4  18  -1.6900996911538683515+2.9042190543915158008*I
4  19  -1.0924525811735325096+2.7103971124840330845*I
4  20  -0.57058428158945375904+2.5645350184172463993*I
4  21  -0.12437146413932519183+2.4660578864934349296*I
4  22  0.24630428651501791069+2.4144157307656677245*I
4  23  0.5415569214458935074+2.409081397690107197*I
4  24  0.76149631548089885536+2.4495487498943057337*I
4  25  0.90622860509671808286+2.5353310614003031597*I
5  1  -37.9122127321934575+22.610949982602288838*I
5  2  -34.84090539843595746+20.772235141216455876*I
5  3  -31.909878397302992359+19.008507410297026228*I
5  4  -29.117873174803749684+17.321243341371362474*I
5  5  -26.463928456955297833+15.711493853656834671*I
5  6  -23.947252139893031664+14.180095097186544148*I
5  7  -21.567165924306387277+12.727747875010022865*I
5  8  -19.323074695091420243+11.355058343673793966*I
5  9  -17.21444737020579783+10.0625621467838793485*I
5  10  -15.2408039606369244065+8.8507400727686121*I
5  11  -13.401706343223345486+7.7200288640559268476*I
5  12  -11.696751412503181297+6.670829028280021518*I
5  13  -10.125565838112554701+5.7035106855470960392*I
5  14  -8.687801950436657954+4.8184180701805091763*I
5  15  -7.383134445285928667+4.0158730769608007908*I
5  16  -6.2112576992270384394+3.2961781085602352868*I
5  17  -5.1718835505288749442+2.6596183991747282672*I
5  18  -4.264739441971279495+2.1064639372373103257*I
5  19  -3.489566849550961136+1.6369710756933017831*I
5  20  -2.8461199403291238463+1.2513838949538546031*I
5  21  -2.3341644162683844196+0.94993536735384641215*I
5  22  -1.9534765107327127804+0.73284836035316577906*I
5  23  -1.7038421115590182846+0.6003365072993356802*I
5  24  -1.5850559900149151061+0.55260496834974125505*I
5  25  -1.5969211190659115399+0.58985109949170143025*I
