1  1  60.8951
1  2  60.904
1  3  60.9301
1  4  60.9777
1  5  61.0521
1  6  61.159
1  7  61.3051
1  8  61.497
1  9  61.7412
1  10  62.0428
1  11  62.4047
1  12  62.8258
1  13  63.2999
1  14  63.8151
1  15  64.3535
1  16  64.8932
1  17  65.411
1  18  65.8851
1  19  66.2988
1  20  66.6415
1  21  66.9096
1  22  67.1053
1  23  67.235
1  24  67.3075
1  25  67.3326
2  1  61.677
2  2  61.6874
2  3  61.7176
2  4  61.773
2  5  61.86
2  6  61.9864
2  7  62.1615
2  8  62.3957
2  9  62.7011
2  10  63.0901
2  11  63.5749
2  12  64.1653
2  13  64.8668
2  14  65.6769
2  15  66.5821
2  16  67.5564
2  17  68.5608
2  18  69.5474
2  19  70.4658
2  20  71.2712
2  21  71.9318
2  22  72.4319
2  23  72.772
2  24  72.9653
2  25  73.0325
3  1  62.0363
3  2  62.044
3  3  62.0665
3  4  62.1081
3  5  62.1737
3  6  62.2698
3  7  62.4044
3  8  62.5874
3  9  62.8308
3  10  63.1494
3  11  63.5604
3  12  64.083
3  13  64.7379
3  14  65.5441
3  15  66.5155
3  16  67.6547
3  17  68.9456
3  18  70.3465
3  19  71.7882
3  20  73.179
3  21  74.4204
3  22  75.428
3  23  76.1498
3  24  76.574
3  25  76.7241
4  1  62.1686
4  2  62.1715
4  3  62.1801
4  4  62.196
4  5  62.2212
4  6  62.2582
4  7  62.3103
4  8  62.3819
4  9  62.4782
4  10  62.6061
4  11  62.7746
4  12  62.9945
4  13  63.2794
4  14  63.6453
4  15  64.1101
4  16  64.6915
4  17  65.4031
4  18  66.2471
4  19  67.2052
4  20  68.2297
4  21  69.2407
4  22  70.1386
4  23  70.8298
4  24  71.2565
4  25  71.4113
5  1  62.255
5  2  62.2489
5  3  62.2309
5  4  62.1978
5  5  62.1453
5  6  62.0677
5  7  61.958
5  8  61.8067
5  9  61.6012
5  10  61.325
5  11  60.9561
5  12  60.4647
5  13  59.8114
5  14  58.9432
5  15  57.7902
5  16  56.2628
5  17  54.2515
5  18  51.6362
5  19  48.3149
5  20  44.267
5  21  39.6544
5  22  34.9205
5  23  30.7759
5  24  27.9612
5  25  26.8862
6  1  62.3301
6  2  62.3094
6  3  62.2488
6  4  62.137
6  5  61.9594
6  6  61.6975
6  7  61.3266
6  8  60.8147
6  9  60.1193
