1  1  57.7544
1  2  76.1214
1  3  83.4608
1  4  88.1158
1  5  91.5097
1  6  94.1355
1  7  96.2158
1  8  97.8648
1  9  99.1484
1  10  100.111
1  11  100.792
1  12  101.236
1  13  101.503
1  14  101.67
1  15  101.833
1  16  102.104
1  17  102.602
1  18  103.448
1  19  104.761
1  20  106.666
1  21  109.325
1  22  113.002
1  23  118.259
1  24  126.703
1  25  146.945
2  1  69.2567
2  2  87.3465
2  3  94.4214
2  4  98.9191
2  5  102.224
2  6  104.815
2  7  106.907
2  8  108.612
2  9  109.987
2  10  111.068
2  11  111.876
2  12  112.433
2  13  112.768
2  14  112.93
2  15  112.989
2  16  113.047
2  17  113.238
2  18  113.716
2  19  114.657
2  20  116.244
2  21  118.695
2  22  122.318
2  23  127.709
2  24  136.527
2  25  156.914
3  1  76.8586
3  2  94.9466
3  3  101.811
3  4  106.188
3  5  109.437
3  6  112.03
3  7  114.18
3  8  115.998
3  9  117.544
3  10  118.853
3  11  119.94
3  12  120.814
3  13  121.481
3  14  121.951
3  15  122.251
3  16  122.434
3  17  122.593
3  18  122.873
3  19  123.475
3  20  124.658
3  21  126.736
3  22  130.115
3  23  135.46
3  24  144.441
3  25  163.491
4  1  80.8366
4  2  99.154
4  3  105.911
4  4  110.228
4  5  113.459
4  6  116.073
4  7  118.287
4  8  120.215
4  9  121.923
4  10  123.452
4  11  124.824
4  12  126.051
4  13  127.14
4  14  128.094
4  15  128.917
4  16  129.628
4  17  130.265
4  18  130.91
4  19  131.71
4  20  132.899
4  21  134.813
4  22  137.921
4  23  142.94
4  24  151.42
4  25  166.535
5  1  84.1212
5  2  103.043
5  3  109.744
5  4  114.03
5  5  117.267
5  6  119.929
5  7  122.237
5  8  124.313
5  9  126.234
5  10  128.053
5  11  129.809
5  12  131.535
5  13  133.26
5  14  135.012
5  15  136.823
5  16  138.726
5  17  140.763
5  18  142.981
5  19  145.44
5  20  148.208
5  21  151.374
5  22  155.06
5  23  159.516
5  24  165.371
5  25  167.793
6  1  85.9933
6  2  106.143
6  3  112.908
6  4  117.229
6  5  120.52
6  6  123.266
6  7  125.697
6  8  127.946
6  9  130.102
6  10  132.231
6  11  134.393
6  12  136.644
6  13  139.043
6  14  141.657
6  15  144.561
6  16  147.839
6  17  151.579
6  18  155.853
6  19  160.676
6  20  165.938
6  21  171.299
6  22  176.126
6  23  179.564
6  24  180.653
6  25  172.645
7  1  85.8482
7  2  107.979
7  3  114.996
7  4  119.459
7  5  122.871
7  6  125.744
7  7  128.321
7  8  130.743
7  9  133.107
7  10  135.486
7  11  137.946
7  12  140.545
7  13  143.341
7  14  146.386
7  15  149.726
7  16  153.385
7  17  157.35
7  18  161.549
7  19  165.821
7  20  169.919
7  21  173.533
7  22  176.379
7  23  178.321
7  24  179.548
7  25  184.172
8  1  83.1467
8  2  108.505
8  3  116.089
8  4  120.876
8  5  124.532
8  6  127.618
8  7  130.395
8  8  133.017
8  9  135.58
8  10  138.158
8  11  140.805
8  12  143.561
8  13  146.452
8  14  149.484
8  15  152.641
8  16  155.879
8  17  159.129
8  18  162.3
8  19  165.302
8  20  168.073
8  21  170.612
8  22  173.027
8  23  175.632
8  24  179.399
8  25  195.458
9  1  78.6263
9  2  107.72
9  3  116.088
9  4  121.332
9  5  125.321
9  6  128.676
9  7  131.687
9  8  134.514
9  9  137.259
9  10  139.99
9  11  142.749
9  12  145.56
9  13  148.43
9  14  151.344
9  15  154.273
9  16  157.176
9  17  160.009
9  18  162.744
9  19  165.375
9  20  167.941
9  21  170.547
9  22  173.402
9  23  176.97
9  24  182.626
9  25  205.167
10  1  73.7747
10  2  106.364
10  3  115.54
10  4  121.263
10  5  125.601
10  6  129.236
10  7  132.482
10  8  135.51
10  9  138.426
10  10  141.297
10  11  144.161
10  12  147.035
10  13  149.92
10  14  152.802
10  15  155.656
10  16  158.458
10  17  161.194
10  18  163.869
10  19  166.515
10  20  169.209
10  21  172.089
10  22  175.413
10  23  179.726
10  24  186.675
10  25  213.434
11  1  69.451
11  2  104.939
11  3  114.826
11  4  120.976
11  5  125.627
11  6  129.51
11  7  132.964
11  8  136.171
11  9  139.24
11  10  142.239
11  11  145.205
11  12  148.155
11  13  151.09
11  14  153.997
11  15  156.863
11  16  159.675
11  17  162.435
11  18  165.167
11  19  167.921
11  20  170.79
11  21  173.932
11  22  177.631
11  23  182.497
11  24  190.363
11  25  220.11
12  1  65.1397
12  2  103.365
12  3  113.949
12  4  120.522
12  5  125.482
12  6  129.614
12  7  133.276
12  8  136.662
12  9  139.885
12  10  143.016
12  11  146.093
12  12  149.133
12  13  152.14
12  14  155.106
12  15  158.023
12  16  160.891
12  17  163.724
12  18  166.555
12  19  169.447
12  20  172.506
12  21  175.905
12  22  179.95
12  23  185.306
12  24  193.973
12  25  226.337
13  1  61.2735
13  2  101.83
13  3  113.024
13  4  119.969
13  5  125.203
13  6  129.555
13  7  133.401
13  8  136.946
13  9  140.309
13  10  143.56
13  11  146.741
13  12  149.871
13  13  152.955
13  14  155.99
13  15  158.974
13  16  161.914
13  17  164.832
13  18  167.769
13  19  170.796
13  20  174.028
13  21  177.648
13  22  181.984
13  23  187.743
13  24  197.065
13  25  231.572
14  1  57.4311
14  2  100.187
14  3  111.967
14  4  119.272
14  5  124.771
14  6  129.336
14  7  133.363
14  8  137.064
14  9  140.562
14  10  143.934
14  11  147.221
14  12  150.444
14  13  153.611
14  14  156.724
14  15  159.786
14  16  162.808
14  17  165.82
14  18  168.87
14  19  172.035
14  20  175.436
14  21  179.267
14  22  183.875
14  23  190.008
14  24  199.931
14  25  236.42
15  1  53.5635
15  2  98.4128
15  3  110.758
15  4  118.413
15  5  124.17
15  6  128.943
15  7  133.146
15  8  136.999
15  9  140.632
15  10  144.123
15  11  147.516
15  12  150.835
15  13  154.09
15  14  157.286
15  15  160.431
15  16  163.542
15  17  166.653
15  18  169.819
15  19  173.12
15  20  176.686
15  21  180.72
15  22  185.586
15  23  192.071
15  24  202.559
15  25  240.911
16  1  49.5366
16  2  96.4373
16  3  109.344
16  4  117.346
16  5  123.361
16  6  128.342
16  7  132.721
16  8  136.727
16  9  140.495
16  10  144.107
16  11  147.61
16  12  151.028
16  13  154.374
16  14  157.659
16  15  160.893
16  16  164.1
16  17  167.315
16  18  170.599
16  19  174.04
16  20  177.771
16  21  182.004
16  22  187.123
16  23  193.952
16  24  204.989
16  25  245.155
17  1  45.7599
17  2  94.47
17  3  107.877
17  4  116.189
17  5  122.435
17  6  127.602
17  7  132.138
17  8  136.282
17  9  140.173
17  10  143.894
17  11  147.496
17  12  151.005
17  13  154.438
17  14  157.805
17  15  161.124
17  16  164.418
17  17  167.731
17  18  171.124
17  19  174.69
17  20  178.568
17  21  182.98
17  22  188.322
17  23  195.452
17  24  206.971
17  25  248.731
18  1  41.5736
18  2  92.1681
18  3  106.1
18  4  114.738
18  5  121.227
18  6  126.59
18  7  131.293
18  8  135.582
18  9  139.603
18  10  143.441
18  11  147.149
18  12  150.757
18  13  154.282
18  14  157.74
18  15  161.15
18  16  164.541
18  17  167.958
18  18  171.468
18  19  175.167
18  20  179.201
18  21  183.798
18  22  189.373
18  23  196.817
18  24  208.836
18  25  252.254
19  1  37.4647
19  2  89.7949
19  3  104.214
19  4  113.155
19  5  119.869
19  6  125.415
19  7  130.273
19  8  134.699
19  9  138.84
19  10  142.788
19  11  146.597
19  12  150.297
19  13  153.911
19  14  157.456
19  15  160.953
19  16  164.435
19  17  167.952
19  18  171.571
19  19  175.395
19  20  179.573
19  21  184.343
19  22  190.132
19  23  197.865
19  24  210.345
19  25  255.289
20  1  33.6431
20  2  87.4965
20  3  102.345
20  4  111.554
20  5  118.467
20  6  124.175
20  7  129.171
20  8  133.716
20  9  137.966
20  10  142.012
20  11  145.909
20  12  149.694
20  13  153.387
20  14  157.009
20  15  160.586
20  16  164.151
20  17  167.755
20  18  171.473
20  19  175.408
20  20  179.714
20  21  184.635
20  22  190.613
20  23  198.6
20  24  211.482
20  25  257.765
21  1  29.619
21  2  84.9919
21  3  100.27
21  4  109.748
21  5  116.861
21  6  122.732
21  7  127.865
21  8  132.533
21  9  136.89
21  10  141.034
21  11  145.023
21  12  148.892
21  13  152.666
21  14  156.367
21  15  160.024
21  16  163.673
21  17  167.368
21  18  171.184
21  19  175.231
21  20  179.664
21  21  184.738
21  22  190.904
21  23  199.144
21  24  212.428
21  25  260.046
22  1  25.643
22  2  82.4416
22  3  98.125
22  4  107.855
22  5  115.158
22  6  121.181
22  7  126.446
22  8  131.227
22  9  135.688
22  10  139.925
22  11  143.999
22  12  147.949
22  13  151.8
22  14  155.577
22  15  159.31
22  16  163.039
22  17  166.819
22  18  170.73
22  19  174.882
22  20  179.436
22  21  184.653
22  22  190.996
22  23  199.473
22  24  213.135
22  25  262.004
23  1  21.3346
23  2  79.6038
23  3  95.7061
23  4  105.698
23  5  113.196
23  6  119.379
23  7  124.779
23  8  129.679
23  9  134.246
23  10  138.58
23  11  142.744
23  12  146.777
23  13  150.709
23  14  154.566
23  15  158.379
23  16  162.191
23  17  166.061
23  18  170.069
23  19  174.33
23  20  179.009
23  21  184.373
23  22  190.9
23  23  199.621
23  24  213.672
23  25  263.833
24  1  16.8654
24  2  76.5889
24  3  93.1066
24  4  103.359
24  5  111.051
24  6  117.392
24  7  122.926
24  8  127.944
24  9  132.617
24  10  137.048
24  11  141.301
24  12  145.418
24  13  149.43
24  14  153.366
24  15  157.259
24  16  161.155
24  17  165.114
24  18  169.22
24  19  173.589
24  20  178.392
24  21  183.903
24  22  190.609
24  23  199.573
24  24  214.008
24  25  265.446
25  1  12.4012
25  2  73.5151
25  3  90.4309
25  4  100.932
25  5  108.811
25  6  115.303
25  7  120.966
25  8  126.098
25  9  130.873
25  10  135.396
25  11  139.735
25  12  143.933
25  13  148.023
25  14  152.036
25  15  156.006
25  16  159.982
25  17  164.027
25  18  168.226
25  19  172.699
25  20  177.621
25  21  183.272
25  22  190.152
25  23  199.346
25  24  214.148
25  25  266.805
26  1  7.76449
26  2  70.2665
26  3  87.5803
26  4  98.3313
26  5  106.396
26  6  113.04
26  7  118.832
26  8  124.078
26  9  128.955
26  10  133.571
26  11  137.997
26  12  142.276
26  13  146.443
26  14  150.533
26  15  154.581
26  16  158.638
26  17  162.768
26  18  167.061
26  19  171.639
26  20  176.68
26  21  182.47
26  22  189.522
26  23  198.948
26  24  214.115
26  25  267.988
27  1  3.05607
27  2  66.918
27  3  84.6223
27  4  95.6179
27  5  103.866
27  6  110.658
27  7  116.578
27  8  121.936
27  9  126.913
27  10  131.621
27  11  136.13
27  12  140.49
27  13  144.734
27  14  148.899
27  15  153.024
27  16  157.16
27  17  161.375
27  18  165.76
27  19  170.44
27  20  175.598
27  21  181.524
27  22  188.745
27  23  198.396
27  24  213.922
27  25  268.984
28  1  -1.98248
28  2  63.2884
28  3  81.3979
28  4  92.6478
28  5  101.086
28  6  108.033
28  7  114.084
28  8  119.558
28  9  124.639
28  10  129.442
28  11  134.04
28  12  138.482
28  13  142.807
28  14  147.05
28  15  151.255
28  16  155.474
28  17  159.777
28  18  164.257
28  19  169.043
28  20  174.321
28  21  180.39
28  22  187.785
28  23  197.67
28  24  213.566
28  25  269.857
29  1  -6.96444
29  2  59.6615
29  3  78.1612
29  4  89.6559
29  5  98.2773
29  6  105.373
29  7  111.552
29  8  117.137
29  9  122.318
29  10  127.213
29  11  131.896
29  12  136.418
29  13  140.819
29  14  145.139
29  15  149.42
29  16  153.719
29  17  158.106
29  18  162.678
29  19  167.566
29  20  172.96
29  21  179.164
29  22  186.727
29  23  196.836
29  24  213.087
29  25  270.558
30  1  -11.6104
30  2  56.2521
30  3  75.1081
30  4  86.8263
30  5  95.615
30  6  102.847
30  7  109.141
30  8  114.829
30  9  120.102
30  10  125.08
30  11  129.841
30  12  134.436
30  13  138.907
30  14  143.296
30  15  147.647
30  16  152.018
30  17  156.483
30  18  161.139
30  19  166.119
30  20  171.619
30  21  177.947
30  22  185.663
