1  1  -54.5964
1  2  -36.2294
1  3  -28.8899
1  4  -24.2349
1  5  -20.8411
1  6  -18.2151
1  7  -16.135
1  8  -14.4861
1  9  -13.2025
1  10  -12.24
1  11  -11.5591
1  12  -11.115
1  13  -10.8485
1  14  -10.6821
1  15  -10.5194
1  16  -10.2486
1  17  -9.7504
1  18  -8.90446
1  19  -7.59193
1  20  -5.68692
1  21  -3.02857
1  22  0.648237
1  23  5.90509
1  24  14.3491
1  25  34.5911
2  1  -49.7231
2  2  -31.6335
2  3  -24.5586
2  4  -20.0608
2  5  -16.756
2  6  -14.1651
2  7  -12.0724
2  8  -10.3681
2  9  -8.99273
2  10  -7.91227
2  11  -7.10428
2  12  -6.54732
2  13  -6.2117
2  14  -6.05047
2  15  -5.99164
2  16  -5.93319
2  17  -5.74303
2  18  -5.26451
2  19  -4.32462
2  20  -2.73717
2  21  -0.286154
2  22  3.33619
2  23  8.72716
2  24  17.5448
2  25  37.9318
3  1  -46.6168
3  2  -28.5288
3  3  -21.6643
3  4  -17.2874
3  5  -14.0379
3  6  -11.4453
3  7  -9.29545
3  8  -7.47743
3  9  -5.93062
3  10  -4.62206
3  11  -3.53492
3  12  -2.66107
3  13  -1.99457
3  14  -1.52422
3  15  -1.22394
3  16  -1.04085
3  17  -0.882014
3  18  -0.602674
3  19  -0.000597057
3  20  1.18229
3  21  3.2599
3  22  6.63814
3  23  11.9837
3  24  20.9641
3  25  40.0146
4  1  -45.1899
4  2  -26.8724
4  3  -20.1152
4  4  -15.7985
4  5  -12.5675
4  6  -9.95307
4  7  -7.7394
4  8  -5.81145
4  9  -4.10284
4  10  -2.57413
4  11  -1.2023
4  12  0.0251177
4  13  1.11397
4  14  2.06742
4  15  2.89117
4  16  3.60165
4  17  4.23874
4  18  4.88413
4  19  5.68399
4  20  6.87192
4  21  8.78597
4  22  11.8942
4  23  16.9123
4  24  25.393
4  25  40.507
5  1  -44.3997
5  2  -25.4775
5  3  -18.7766
5  4  -14.4911
5  5  -11.2536
5  6  -8.59154
5  7  -6.28374
5  8  -4.20762
5  9  -2.28654
5  10  -0.467786
5  11  1.28826
5  12  3.01417
5  13  4.73913
5  14  6.49182
5  15  8.30265
5  16  10.206
5  17  12.2424
5  18  14.4605
5  19  16.9191
5  20  19.6881
5  21  22.8528
5  22  26.5387
5  23  30.9948
5  24  36.8497
5  25  39.2708
6  1  -44.7995
6  2  -24.65
6  3  -17.8852
6  4  -13.5638
6  5  -10.2731
6  6  -7.52707
6  7  -5.09552
6  8  -2.84612
6  9  -0.690452
6  10  1.43901
6  11  3.60079
6  12  5.85144
6  13  8.25053
6  14  10.8643
6  15  13.7682
6  16  17.0466
6  17  20.7865
6  18  25.0602
6  19  29.8841
6  20  35.1457
6  21  40.5062
6  22  45.3328
6  23  48.7709
6  24  49.8587
6  25  41.8508
7  1  -46.7884
7  2  -24.6573
7  3  -17.6404
7  4  -13.1774
7  5  -9.76544
7  6  -6.89266
7  7  -4.31584
7  8  -1.89356
7  9  0.470187
7  10  2.84986
7  11  5.30954
7  12  7.90868
7  13  10.7043
7  14  13.7496
7  15  17.0895
7  16  20.7484
7  17  24.7138
7  18  28.912
7  19  33.1846
7  20  37.2822
7  21  40.8962
7  22  43.7424
7  23  45.6849
7  24  46.9113
7  25  51.535
8  1  -51.0814
8  2  -25.7235
8  3  -18.1389
8  4  -13.3519
8  5  -9.69567
8  6  -6.61047
8  7  -3.83276
8  8  -1.21163
8  9  1.35216
8  10  3.93036
8  11  6.5773
8  12  9.33326
8  13  12.2237
8  14  15.2557
8  15  18.4127
8  16  21.6513
8  17  24.9005
8  18  28.0714
8  19  31.0734
8  20  33.8442
8  21  36.3836
8  22  38.7988
8  23  41.4031
8  24  45.1697
8  25  50.8311
9  1  -56.6444
9  2  -27.5502
9  3  -19.1825
9  4  -13.9391
9  5  -9.94991
9  6  -6.59421
9  7  -3.58346
