1  1  5.98096
1  2  5.9899
1  3  6.01609
1  4  6.06413
1  5  6.13966
1  6  6.2495
1  7  6.40184
1  8  6.60624
1  9  6.87354
1  10  7.21551
1  11  7.64394
1  12  8.16927
1  13  8.79836
1  14  9.53166
1  15  10.36
1  16  11.2621
1  17  12.2038
1  18  13.1405
1  19  14.0232
1  20  14.8059
1  21  15.454
1  22  15.9483
1  23  16.2864
1  24  16.4791
1  25  16.5463
2  1  7.98935
2  2  7.98972
2  3  7.99079
2  4  7.99277
2  5  7.99588
2  6  8.00045
2  7  8.00686
2  8  8.0156
2  9  8.02729
2  10  8.0427
2  11  8.06276
2  12  8.08856
2  13  8.12137
2  14  8.16253
2  15  8.21329
2  16  8.27447
2  17  8.34609
2  18  8.42671
2  19  8.51299
2  20  8.59962
2  21  8.67992
2  22  8.74726
2  23  8.79675
2  24  8.82631
2  25  8.83684
3  1  9.57999
3  2  9.56307
3  3  9.51335
3  4  9.42172
3  5  9.27658
3  6  9.06309
3  7  8.76223
3  8  8.34957
3  9  7.7938
3  10  7.05477
3  11  6.08143
3  12  4.80947
3  13  3.15955
3  14  1.03703
3  15  -1.66455
3  16  -5.05257
3  17  -9.21189
3  18  -14.1643
3  19  -19.8118
3  20  -25.8796
3  21  -31.8982
3  22  -37.2685
3  23  -41.419
3  24  -43.9879
3  25  -44.9212
4  1  10.6104
4  2  10.5765
4  3  10.4771
4  4  10.2939
4  5  10.0039
4  6  9.57813
4  7  8.9793
4  8  8.16035
4  9  7.06169
4  10  5.60844
4  11  3.70759
4  12  1.2459
4  13  -1.91016
4  14  -5.90984
4  15  -10.9049
4  16  -17.0221
4  17  -24.3172
4  18  -32.7088
4  19  -41.9085
4  20  -51.3801
4  21  -60.3786
4  22  -68.0944
4  23  -73.8659
4  24  -77.3576
4  25  -78.6113
5  1  11.7477
5  2  11.6903
5  3  11.5219
5  4  11.2124
5  5  10.724
5  6  10.0099
5  7  9.01221
5  8  7.65996
5  9  5.86758
5  10  3.53418
5  11  0.544765
5  12  -3.2248
5  13  -7.89698
5  14  -13.5731
5  15  -20.3035
5  16  -28.0485
5  17  -36.6374
5  18  -45.7415
5  19  -54.8821
5  20  -63.4886
5  21  -71.0011
5  22  -76.9849
5  23  -81.2103
5  24  -83.6697
5  25  -84.5356
6  1  12.9515
6  2  12.8653
6  3  12.6127
6  4  12.1499
6  5  11.4233
6  6  10.3691
6  7  8.91193
6  8  6.96586
6  9  4.43638
6  10  1.22587
6  11  -2.75667
6  12  -7.58055
6  13  -13.2729
6  14  -19.7947
6  15  -27.019
6  16  -34.7192
6  17  -42.5776
6  18  -50.2185
6  19  -57.2627
6  20  -63.3872
6  21  -68.373
6  22  -72.1257
6  23  -74.6671
6  24  -76.1071
6  25  -76.6075
7  1  14.1343
7  2  14.0187
7  3  13.6805
7  4  13.063
7  5  12.0996
7  6  10.7144
7  7  8.82397
7  8  6.34214
7  9  3.18742
7  10  -0.705169
7  11  -5.36849
7  12  -10.7856
7  13  -16.8732
7  14  -23.4729
7  15  -30.3546
7  16  -37.2375
7  17  -43.8245
7  18  -49.8438
7  19  -55.0851
7  20  -59.4205
7  21  -62.8076
7  22  -65.2772
7  23  -66.9124
7  24  -67.8259
7  25  -68.1412
8  1  15.468
8  2  15.3222
8  3  14.8966
8  4  14.1227
8  5  12.9236
8  6  11.2167
8  7  8.91984
8  8  5.95983
8  9  2.28533
8  10  -2.11804
8  11  -7.21233
8  12  -12.8959
8  13  -19.0015
8  14  -25.3066
8  15  -31.5583
8  16  -37.5049
8  17  -42.9297
8  18  -47.6743
8  19  -51.6501
8  20  -54.8349
8  21  -57.2605
8  22  -58.9956
8  23  -60.1293
8  24  -60.7574
8  25  -60.9733
9  1  16.7066
9  2  16.5386
9  3  16.0487
9  4  15.1609
9  5  13.7924
9  6  11.8597
9  7  9.28667
9  8  6.01675
9  9  2.02792
9  10  -2.65236
