40. -0.99 0.11217760831536609974000000000000 11.7337
40. -0.9075 0.10321224384565937045000000000000 5.4991
40. -0.825 0.094862438392111411940000000000000 4.84595
40. -0.7425 0.087128191954722234173000000000000 5.77361
40. -0.66 0.080009504533491816350000000000000 7.6475
40. -0.5775 0.073506376128420169274000000000000 10.2712
40. -0.495 0.067618806739507292970000000000000 13.5733
40. -0.4125 0.062346796366753187405000000000000 17.5259
40. -0.33 0.057690345010157855526000000000000 22.1106
40. -0.2475 0.053649452669721291060000000000000 27.2974
40. -0.165 0.050224119345443498422000000000000 33.0229
40. -0.0825 0.047414345037324475680000000000000 39.172
40. 0. 0.045220129745364223512000000000000 45.5571
40. 0.0825 0.043641473469562741880000000000000 51.9033
40. 0.165 0.042678376209920030806000000000000 57.8459
40. 0.2475 0.042330837966436090280000000000000 62.9482
40. 0.33 0.042598858739110920296000000000000 66.7477
40. 0.4125 0.043482438527944520273000000000000 68.8234
40. 0.495 0.044981577332936891386000000000000 68.8698
40. 0.5775 0.047096275154088033265000000000000 66.7492
40. 0.66 0.049826531991397945907000000000000 62.4923
40. 0.7425 0.053172347844866629290000000000000 56.2351
40. 0.825 0.057133722714494077690000000000000 48.0533
40. 0.9075 0.061710656600280301770000000000000 37.5045
40. 0.99 0.066903149502225296610000000000000 20.8026
50.0716 -0.99 0.13331856976887662048000000000000 -4.3102
50.0716 -0.9075 0.12260496369567956471600000000000 -12.1313
50.0716 -0.825 0.11252863528846424011000000000000 -14.5997
50.0716 -0.7425 0.10308958454723065884000000000000 -15.8019
50.0716 -0.66 0.094287811471978795590000000000000 -16.3586
50.0716 -0.5775 0.086123316062708663475000000000000 -16.4708
50.0716 -0.495 0.078596098319420262445000000000000 -16.2164
50.0716 -0.4125 0.071706158242113592546000000000000 -15.6206
50.0716 -0.33 0.065453495830788657740000000000000 -14.6815
50.0716 -0.2475 0.059838111085445449636000000000000 -13.3816
50.0716 -0.165 0.054860004006083974227000000000000 -11.693
50.0716 -0.0825 0.050519174592704228827000000000000 -9.58494
50.0716 0. 0.046815622845306214325000000000000 -7.03147
50.0716 0.0825 0.043749348763889930720000000000000 -4.02468
50.0716 0.165 0.041320352348455378035000000000000 -0.592413
50.0716 0.2475 0.039528633599002556484000000000000 3.17727
50.0716 0.33 0.038374192515531465340000000000000 7.1065
50.0716 0.4125 0.037857029098042105460000000000000 10.9061
50.0716 0.495 0.037977143346534476123000000000000 14.1725
50.0716 0.5775 0.038734535261008577905000000000000 16.4252
50.0716 0.66 0.040129204841464410800000000000000 17.1815
50.0716 0.7425 0.042161152087901974817000000000000 16.0366
50.0716 0.825 0.044830377000321265935000000000000 12.6584
50.0716 0.9075 0.048136879578722291333000000000000 6.45752
50.0716 0.99 0.052080659823105047840000000000000 -5.28623
58.0541 -0.99 0.16350343675769360057000000000000 -8.39407
58.0541 -0.9075 0.15030639760560676243000000000000 -16.8658
58.0541 -0.825 0.13779805338210195342000000000000 -19.921
58.0541 -0.7425 0.12597840408717918899000000000000 -21.8599
58.0541 -0.66 0.11484744972083843739000000000000 -23.2974
58.0541 -0.5775 0.10440519028307971492000000000000 -24.4415
58.0541 -0.495 0.094651625773903021624000000000000 -25.3847
58.0541 -0.4125 0.085586756193308357480000000000000 -26.1717
58.0541 -0.33 0.077210581541295727905000000000000 -26.8227
58.0541 -0.2475 0.069523101817865121660000000000000 -27.3425
58.0541 -0.165 0.062524317023016546770000000000000 -27.7246
58.0541 -0.0825 0.056214227156749999590000000000000 -27.9522
58.0541 0. 0.050592832219065481347000000000000 -27.9986
58.0541 0.0825 0.045660132209962992027000000000000 -27.828
58.0541 0.165 0.041416127129442531626000000000000 -27.397
58.0541 0.2475 0.037860816977504100715000000000000 -26.6603
58.0541 0.33 0.034994201754147697643000000000000 -25.5806
58.0541 0.4125 0.032816281459373324965000000000000 -24.1491
58.0541 0.495 0.031327056093180979753000000000000 -22.4135
58.0541 0.5775 0.030526525655570663704000000000000 -20.5104
58.0541 0.66 0.030414690146542376813000000000000 -18.6856
58.0541 0.7425 0.030991549566096119089000000000000 -17.2846
58.0541 0.825 0.032257103914231888355000000000000 -16.7266
58.0541 0.9075 0.034211353190949688028000000000000 -17.5767
58.0541 0.99 0.036854297396249516850000000000000 -21.1907
63.0454 -0.99 0.19471807005786180782000000000000 -8.54675
63.0454 -0.9075 0.17896461869341146366000000000000 -17.3781
63.0454 -0.825 0.16397191995785288153000000000000 -20.5884
63.0454 -0.7425 0.14973997385118608006000000000000 -22.7303
63.0454 -0.66 0.13626878037341102092000000000000 -24.4167
63.0454 -0.5775 0.12355833952452772379000000000000 -25.8579
63.0454 -0.495 0.11160865130453618869000000000000 -27.149
63.0454 -0.4125 0.10041971571343641557000000000000 -28.3395
63.0454 -0.33 0.089991532751228411260000000000000 -29.4563
63.0454 -0.2475 0.080324102417912161690000000000000 -30.5111
63.0454 -0.165 0.071417424713487676990000000000000 -31.5038
63.0454 -0.0825 0.063271499637954952476000000000000 -32.4248
63.0454 0. 0.055886327191313989740000000000000 -33.2519
63.0454 0.0825 0.049261907373564788750000000000000 -33.9501
63.0454 0.165 0.043398240184707349512000000000000 -34.4699
63.0454 0.2475 0.038295325624741672830000000000000 -34.7476
